timestamp,hourly_channels,hourly_viewership,channels_change,viewership_change,game_name
2024-04-20 19:00:00+00:00,10,2346,-1.0,-4248.0,Virtual Casino
2024-04-19 04:00:00+00:00,1,157,,,World of Tanks
2024-04-19 05:00:00+00:00,0,0,-1.0,-157.0,World of Tanks
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-19 22:00:00+00:00,1,281,1.0,281.0,World of Tanks
2024-04-19 23:00:00+00:00,0,0,-1.0,-281.0,World of Tanks
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 05:00:00+00:00,1,57,1.0,57.0,World of Tanks
2024-04-20 06:00:00+00:00,0,0,-1.0,-57.0,World of Tanks
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,World of Tanks
2024-04-20 08:00:00+00:00,1,44,1.0,44.0,World of Tanks
2024-04-20 09:00:00+00:00,2,10866,1.0,10822.0,World of Tanks
2024-04-20 10:00:00+00:00,1,117,-1.0,-10749.0,World of Tanks
2024-04-20 11:00:00+00:00,1,1440,0.0,1323.0,World of Tanks
2024-04-20 12:00:00+00:00,4,2475,3.0,1035.0,World of Tanks
2024-04-20 13:00:00+00:00,7,1122,3.0,-1353.0,World of Tanks
2024-04-20 14:00:00+00:00,7,590,0.0,-532.0,World of Tanks
2024-04-20 15:00:00+00:00,8,1717,1.0,1127.0,World of Tanks
2024-04-20 16:00:00+00:00,10,865,2.0,-852.0,World of Tanks
2024-04-20 17:00:00+00:00,24,1371,14.0,506.0,World of Tanks
2024-04-20 18:00:00+00:00,17,580,-7.0,-791.0,World of Tanks
2024-04-20 19:00:00+00:00,13,386,-4.0,-194.0,World of Tanks
2024-04-20 02:00:00+00:00,1,87,,,World of Warcraft
2024-04-20 03:00:00+00:00,0,0,-1.0,-87.0,World of Warcraft
2024-04-20 04:00:00+00:00,1,52,1.0,52.0,World of Warcraft
2024-04-20 05:00:00+00:00,0,0,-1.0,-52.0,World of Warcraft
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,World of Warcraft
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,World of Warcraft
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,World of Warcraft
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,World of Warcraft
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,World of Warcraft
2024-04-20 11:00:00+00:00,2,208,2.0,208.0,World of Warcraft
2024-04-20 12:00:00+00:00,5,1654,3.0,1446.0,World of Warcraft
2024-04-20 13:00:00+00:00,5,949,0.0,-705.0,World of Warcraft
2024-04-20 14:00:00+00:00,12,3589,7.0,2640.0,World of Warcraft
2024-04-20 15:00:00+00:00,13,5122,1.0,1533.0,World of Warcraft
2024-04-20 16:00:00+00:00,16,4784,3.0,-338.0,World of Warcraft
2024-04-20 17:00:00+00:00,18,4535,2.0,-249.0,World of Warcraft
2024-04-20 18:00:00+00:00,19,2226,1.0,-2309.0,World of Warcraft
2024-04-20 19:00:00+00:00,5,1862,-14.0,-364.0,World of Warcraft
2024-04-20 11:00:00+00:00,2,57,,,World of Warships
2024-04-20 12:00:00+00:00,2,98,0.0,41.0,World of Warships
2024-04-20 13:00:00+00:00,6,1027,4.0,929.0,World of Warships
2024-04-20 14:00:00+00:00,3,190,-3.0,-837.0,World of Warships
2024-04-20 15:00:00+00:00,23,1617,20.0,1427.0,World of Warships
2024-04-20 16:00:00+00:00,5,78,-18.0,-1539.0,World of Warships
2024-04-20 17:00:00+00:00,16,517,11.0,439.0,World of Warships
2024-04-20 18:00:00+00:00,26,1085,10.0,568.0,World of Warships
2024-04-20 19:00:00+00:00,17,165,-9.0,-920.0,World of Warships
2024-04-20 06:00:00+00:00,1,9327,,,Wreckfest
2024-04-20 07:00:00+00:00,1,749,0.0,-8578.0,Wreckfest
2024-04-20 08:00:00+00:00,0,0,-1.0,-749.0,Wreckfest
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Wreckfest
2024-04-20 10:00:00+00:00,1,874,1.0,874.0,Wreckfest
2024-04-20 11:00:00+00:00,0,0,-1.0,-874.0,Wreckfest
2024-04-20 12:00:00+00:00,0,0,0.0,0.0,Wreckfest
2024-04-20 13:00:00+00:00,0,0,0.0,0.0,Wreckfest
2024-04-20 14:00:00+00:00,0,0,0.0,0.0,Wreckfest
2024-04-20 15:00:00+00:00,1,2,1.0,2.0,Wreckfest
2024-04-20 16:00:00+00:00,0,0,-1.0,-2.0,Wreckfest
2024-04-20 17:00:00+00:00,6,115,6.0,115.0,Wreckfest
2024-04-20 18:00:00+00:00,7,92,1.0,-23.0,Wreckfest
2024-04-20 19:00:00+00:00,6,283,-1.0,191.0,Wreckfest
2024-04-19 15:00:00+00:00,1,37,,,XDefiant
2024-04-19 16:00:00+00:00,2,79,1.0,42.0,XDefiant
2024-04-19 17:00:00+00:00,0,0,-2.0,-79.0,XDefiant
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,XDefiant
2024-04-20 04:00:00+00:00,1,11,1.0,11.0,XDefiant
2024-04-20 05:00:00+00:00,0,0,-1.0,-11.0,XDefiant
2024-04-20 06:00:00+00:00,2,241,2.0,241.0,XDefiant
2024-04-20 07:00:00+00:00,2,53,0.0,-188.0,XDefiant
2024-04-20 08:00:00+00:00,0,0,-2.0,-53.0,XDefiant
2024-04-20 09:00:00+00:00,1,11,1.0,11.0,XDefiant
2024-04-20 10:00:00+00:00,2,184,1.0,173.0,XDefiant
2024-04-20 11:00:00+00:00,2,38,0.0,-146.0,XDefiant
2024-04-20 12:00:00+00:00,2,44,0.0,6.0,XDefiant
2024-04-20 13:00:00+00:00,3,76,1.0,32.0,XDefiant
2024-04-20 14:00:00+00:00,3,407,0.0,331.0,XDefiant
2024-04-20 15:00:00+00:00,6,281,3.0,-126.0,XDefiant
2024-04-20 16:00:00+00:00,17,591,11.0,310.0,XDefiant
2024-04-20 17:00:00+00:00,15,5906,-2.0,5315.0,XDefiant
2024-04-20 18:00:00+00:00,33,16591,18.0,10685.0,XDefiant
2024-04-20 19:00:00+00:00,8,154,-25.0,-16437.0,XDefiant
2024-04-20 13:00:00+00:00,3,5387,,,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 14:00:00+00:00,0,0,-3.0,-5387.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 15:00:00+00:00,0,0,0.0,0.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 16:00:00+00:00,2,97,2.0,97.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 17:00:00+00:00,3,42,1.0,-55.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 18:00:00+00:00,5,246,2.0,204.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 19:00:00+00:00,4,12,-1.0,-234.0,Yu-Gi-Oh! TRADING CARD GAME
2024-04-20 07:00:00+00:00,1,8,,,iRacing
2024-04-20 08:00:00+00:00,0,0,-1.0,-8.0,iRacing
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,iRacing
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,iRacing
2024-04-20 11:00:00+00:00,4,103,4.0,103.0,iRacing
2024-04-20 12:00:00+00:00,0,0,-4.0,-103.0,iRacing
2024-04-20 13:00:00+00:00,2,20,2.0,20.0,iRacing
2024-04-20 14:00:00+00:00,2,492,0.0,472.0,iRacing
2024-04-20 15:00:00+00:00,5,723,3.0,231.0,iRacing
2024-04-20 16:00:00+00:00,26,2026,21.0,1303.0,iRacing
2024-04-20 17:00:00+00:00,36,529,10.0,-1497.0,iRacing
2024-04-20 18:00:00+00:00,17,523,-19.0,-6.0,iRacing
2024-04-20 19:00:00+00:00,6,141,-11.0,-382.0,iRacing
